date,close,returns,label,rsi_14,macd,bb_upper,bb_lower,sma_7,sma_30,sentiment_avg,fear_greed,buy_hold,model,random,pred,in_market
2025-09-11,115482.69,0.013273,1,58.05,-388.624246,115521.57974057,107281.36525943,112148.51571429,113152.197,0.0,54.0,18973.065933863545,5132.316433919223,12306.091878723759,0,0
2025-09-12,116029.42,0.004723,0,59.33,-57.485716,115679.60860199,107182.47339801,112915.57714286,112909.63,0.0,57.0,19062.890169322738,5132.316433919223,12306.091878723759,0,0
2025-09-13,115918.29,-0.000958,0,58.94,193.74334,116170.91987438,106933.63212562,113734.19428571,112830.40333333,0.0,52.0,19044.632222463082,5132.316433919223,12282.01111439996,0,0
2025-09-14,115268.01,-0.005626,1,56.58,336.493132,116660.02340757,106960.13159243,114324.29,112761.26866667,0.0,55.0,18937.795385570273,5132.316433919223,12213.11132138652,0,0
2025-09-15,115349.71,0.000709,1,56.81,451.016837,117090.75455107,106888.04944893,114793.50142857,112693.57033333,0.0,53.0,18951.218172022483,5132.316433919223,12200.898210065132,0,0
2025-09-16,116788.96,0.0124,0,60.81,650.415559,117783.03981219,106748.45918781,115542.44,112673.03533333,0.0,52.0,19187.677724058492,5132.316433919223,12340.779034523355,0,0
2025-09-17,116447.59,-0.002927,1,59.41,771.995691,118285.97621046,106633.59178954,115897.81,112680.38666667,0.0,53.0,19131.592820616745,5132.316433919223,12328.438255488833,0,0
2025-09-18,117073.53,0.005361,0,61.18,908.385644,118735.93332737,107053.24767263,116125.07285714,112820.40633333,0.0,52.0,19234.4307514845,5132.316433919223,12328.438255488833,0,0
2025-09-19,115632.38,-0.012386,1,55.21,889.928363,118866.44346549,107604.34253451,116068.35285714,112865.77766667,0.0,53.0,18997.65904162402,5132.316433919223,12164.501151610075,0,0
2025-09-20,115685.63,0.00046,0,55.38,869.57376,118817.92180104,108396.79219896,116035.11571429,112971.96533333,0.0,48.0,19006.407675388775,5132.316433919223,12170.103039993963,0,0
2025-09-21,115232.29,-0.003926,0,53.48,807.552875,118734.86157849,109079.33942151,116030.01285714,112915.17533333,0.0,49.0,18931.926818470238,5132.316433919223,12157.932936953968,0,0
2025-09-22,112650.99,-0.022656,0,44.2,543.842461,118680.93982693,109274.35917307,115644.48142857,112822.27333333,0.0,45.0,18507.835769889003,5132.316433919223,11873.699451080689,0,0
2025-09-23,111998.8,-0.005806,1,42.21,279.007551,118667.5311138,109317.0768862,114960.17285714,112772.447,0.0,43.0,18400.685132235805,5132.316433919223,11804.95697447218,0,0
2025-09-24,113307.0,0.011613,0,47.34,172.694074,118553.64982767,109688.57117233,114511.51714286,112878.94766667,0.0,44.0,18615.614009062974,5132.316433919223,11793.152017497707,0,0
2025-09-25,108994.49,-0.038804,1,35.99,-256.585876,118794.86600579,109280.80499421,113357.36857143,112786.65666667,0.0,44.0,17907.096251376122,4932.04142746177,11793.152017497707,1,1
2025-09-26,109643.46,0.005936,0,38.39,-538.222579,118865.63687871,109155.58312129,112501.80857143,112732.705,0.0,28.0,18013.717863663638,4927.109386034308,11851.506892806461,0,0
2025-09-27,109635.85,-6.9e-05,1,38.37,-753.351591,119018.71166044,108852.35933956,111637.55428571,112635.00333333,0.0,33.0,18012.467589429838,4927.109386034308,11839.655385913655,0,0
2025-09-28,112163.95,0.022797,1,47.27,-711.642964,119016.18694678,108864.75605322,111199.22,112761.22166667,0.0,37.0,18427.818218925913,4927.109386034308,11839.655385913655,0,0
2025-09-29,114311.96,0.01897,0,53.42,-499.504148,119028.97962285,109128.52037715,111436.50142857,112944.40933333,0.0,50.0,18780.722497104733,4927.109386034308,12054.325821045517,0,0
2025-09-30,114048.93,-0.002304,1,52.61,-348.588618,119033.13675498,109133.25624502,111729.37714286,113137.82866667,0.0,50.0,18737.50835364666,4927.109386034308,12042.271495224471,0,0
2025-10-01,118594.99,0.039087,1,63.04,136.271226,119556.06135254,108921.56164746,112484.80428571,113449.74766667,0.0,49.0,19484.39687970455,4927.109386034308,12042.271495224471,0,0
2025-10-02,120529.35,0.016179,1,66.43,668.902144,120440.06929903,108487.54670097,114132.64142857,113759.39233333,0.0,64.0,19802.199831989677,4927.109386034308,12226.449942675408,0,0
2025-10-03,122232.0,0.014028,1,69.11,1214.406684,121675.49864646,107883.48835354,115931.00428571,114110.26866667,0.0,63.0,20081.934316112733,4927.109386034308,12399.166090193803,0,0
2025-10-04,122391.0,0.0013,1,69.36,1640.64065,122827.67916403,107443.60683597,117753.16857143,114498.93966667,0.0,71.0,20108.056997213112,4927.109386034308,12386.76692410361,0,0
2025-10-05,123482.31,0.008877,1,71.06,2042.943949,124093.78025831,106990.76574169,119370.07714286,114926.35033333,0.0,74.0,20287.352236909075,4927.109386034308,12386.76692410361,0,0
2025-10-06,124658.54,0.00948,0,72.82,2428.687742,125403.8690686,106467.6349314,120848.16,115408.70266667,0.0,71.0,20480.59928842293,4927.109386034308,12492.252240818687,0,0
2025-10-07,121332.95,-0.02704,1,61.46,2437.942079,125950.96861434,106409.07138566,121888.73428571,115748.55633333,0.0,70.0,19934.226162381292,4927.109386034308,12158.988999250607,0,0
2025-10-08,123306.0,0.016131,0,64.96,2574.804114,126767.09581827,106216.19118173,122561.73571429,116123.24866667,0.0,60.0,20258.385633734182,4927.109386034308,12356.711820998298,0,0
2025-10-09,121662.4,-0.013419,0,60.07,2521.576317,127313.38767909,106272.90132091,122723.6,116460.449,0.0,70.0,19988.35268620847,4927.109386034308,12192.0037650319,0,0
2025-10-10,112774.5,-0.07586,0,41.78,1742.131447,127311.91994251,105983.25605749,121372.52857143,116420.93233333,0.0,64.0,18528.127671415466,4562.598182822883,12179.811761266867,1,1
2025-10-11,110644.4,-0.019069,1,38.74,941.679409,127403.26131674,105433.12568326,119694.44285714,116259.656,0.0,27.0,18178.165891466255,4558.035584640061,11937.808072515305,0,0
2025-10-12,114958.8,0.038252,1,47.14,647.981894,127399.87522596,105667.29277404,118476.79857143,116223.96866667,0.0,24.0,18886.994164041662,4558.035584640061,12403.303652481938,0,0
2025-10-13,115166.0,0.001801,0,47.51,427.021368,127370.66673126,106013.22126874,117120.72142857,116198.89233333,0.0,38.0,18921.035796268072,4558.035584640061,12390.900348829457,0,0
2025-10-14,113028.14,-0.018738,0,44.06,78.496269,127376.04353404,105979.95846596,115934.32,116124.23,0.0,38.0,18569.799098046293,4558.035584640061,12148.723572358085,0,0
2025-10-15,110763.28,-0.020242,0,40.69,-376.131843,127223.56795203,106309.31304797,114142.50285714,115971.349,0.0,34.0,18197.697113662573,4558.035584640061,12136.574848785727,0,0
2025-10-16,108194.28,-0.023467,0,37.22,-932.97003,127376.5770096,106011.3859904,112218.48571429,115684.85966667,0.0,28.0,17775.626876260798,4558.035584640061,11843.22881602143,0,0
2025-10-17,106431.68,-0.016425,1,35.01,-1499.213395,127745.08353835,105322.46246165,111312.36857143,115350.996,0.0,22.0,17486.042991307753,4558.035584640061,11650.2900108358,0,0
2025-10-18,107185.01,0.007053,1,36.74,-1865.671606,128109.05245377,104460.59954623,110818.17,115021.37866667,0.0,23.0,17609.81028283826,4558.035584640061,11732.751482588035,0,0
2025-10-19,108642.78,0.013509,1,40.06,-2015.23218,128287.51889691,103715.21510309,109915.88142857,114788.392,0.0,29.0,17849.312552194893,4558.035584640061,11721.018731105447,0,0
2025-10-20,110532.09,0.017241,0,44.15,-1958.72947,128328.09595704,103322.95404296,109253.89428571,114616.60733333,0.0,29.0,18159.714078168246,4558.035584640061,11721.018731105447,0,0
2025-10-21,108297.67,-0.020422,0,40.62,-2070.383593,128175.86918382,102445.44881618,108578.11285714,114385.45333333,0.0,34.0,17792.61319071972,4558.035584640061,11472.592797136755,0,0
2025-10-22,107567.44,-0.006766,1,39.51,-2192.519745,127725.26174861,101599.86525139,108121.56428571,114216.00166667,0.0,25.0,17672.6410811604,4558.035584640061,11461.120204339617,0,0
2025-10-23,110078.18,0.023073,1,45.08,-2062.937531,126760.82918351,101348.91581649,108390.69285714,114151.981,0.0,27.0,18085.139573902372,4558.035584640061,11461.120204339617,0,0
2025-10-24,111004.89,0.008383,1,47.02,-1863.978161,125626.62859334,101344.50540666,109044.00857143,114075.244,0.0,30.0,18237.392088383727,4558.035584640061,11461.120204339617,0,0
2025-10-25,111646.27,0.005761,1,48.38,-1635.69218,124101.08487882,101686.44512118,109681.33142857,114163.63666667,0.0,37.0,18342.766712309283,4558.035584640061,11461.120204339617,0,0
2025-10-26,114559.4,0.025758,0,54.13,-1205.808836,122185.51923474,102592.09676526,110526.56285714,114327.50133333,0.0,40.0,18821.37530346624,4558.035584640061,11461.120204339617,0,0
2025-10-27,114107.65,-0.003951,0,53.14,-891.301272,120927.3402896,103127.7457104,111037.35714286,114476.56133333,0.0,51.0,18747.15567335871,4558.035584640061,11461.120204339617,0,0
2025-10-28,112898.45,-0.010654,0,50.48,-731.195332,118679.76530587,104334.56569413,111694.61142857,114501.04466667,0.0,50.0,18548.491862122344,4558.035584640061,11328.32692310544,0,0
2025-10-29,110021.29,-0.025815,0,44.74,-826.940531,116289.17481832,105561.04518168,112045.16142857,114358.02233333,0.0,51.0,18075.792911463377,4558.035584640061,11039.630230723196,0,0
2025-10-30,108322.88,-0.015557,1,41.73,-1028.016451,116112.71764545,105292.34035455,111794.40428571,114167.154,0.0,34.0,17796.75503216967,4558.035584640061,11028.590600492473,0,0
2025-10-31,109608.01,0.011794,1,44.76,-1071.321784,116083.05043672,105218.36856328,111594.85,113867.588,0.0,29.0,18007.893655833406,4558.035584640061,11148.273079111821,0,0
2025-11-01,110098.1,0.004461,1,45.92,-1053.946171,115449.36326322,105365.98573678,111373.68285714,113519.87966667,0.0,33.0,18088.41230225156,4558.035584640061,11198.120322514398,0,0
2025-11-02,110540.68,0.004012,0,47.0,-993.016489,114696.41830841,105656.39869159,110799.58,113130.169,0.0,37.0,18161.12536012204,4558.035584640061,11243.13530544633,0,0
2025-11-03,106583.04,-0.036459,0,39.42,-1249.672305,114436.67820294,105271.62879706,109724.63571429,112603.237,0.0,42.0,17510.91046936659,4390.4513682209645,10840.60221074991,1,1
2025-11-04,101497.22,-0.048893,1,32.24,-1842.22108,115275.11342368,103506.58757632,108095.88857143,111870.40066667,0.0,21.0,16675.34283418454,4180.952320553291,10829.76160853916,1,1
2025-11-05,103885.16,0.023255,0,37.96,-2094.983784,115540.08384038,102810.70515962,107219.29857143,111177.95466667,0.0,23.0,17067.666073850243,4176.7713682327385,11073.4704452741,0,0
2025-11-06,101346.04,-0.024745,1,34.61,-2471.693665,116101.4463189,101740.7786811,106222.60714286,110511.72433333,0.0,27.0,16650.504928972237,4070.609689753705,10802.81705958355,1,1
2025-11-07,103339.08,0.019475,0,39.14,-2579.680339,116300.26022542,101157.37177458,105327.04571429,109846.16033333,0.0,24.0,16977.948629225735,4066.539080063951,10792.014242523966,0,0
2025-11-08,102312.94,-0.009979,1,37.7,-2716.744539,116509.82023827,100314.82776173,104214.88,109201.17833333,0.0,20.0,16809.360402909093,4066.539080063951,10792.014242523966,0,0
2025-11-09,104722.96,0.023282,1,43.03,-2600.918661,116315.38951853,99928.34548147,103383.77714286,108932.79366667,0.0,22.0,17205.31124508232,4066.539080063951,11035.177995700527,0,0
2025-11-10,106011.13,0.012226,0,45.71,-2377.771791,116254.37029076,99760.71070924,103302.07571429,108778.35133333,0.0,29.0,17416.949321265212,4066.539080063951,11170.918861301745,0,0
2025-11-11,103058.99,-0.028243,0,40.96,-2411.342856,116320.90399926,99243.33200074,103525.18571429,108381.691,0.0,26.0,16931.931637091107,3949.3430263080204,10859.837219145838,1,1
2025-11-12,101654.37,-0.013723,0,38.89,-2522.214741,116246.82384987,98475.03115013,103206.50142857,107931.30333333,0.0,24.0,16701.16157214004,3945.3936832817126,10711.82543914725,0,0
2025-11-13,99692.02,-0.019493,0,36.14,-2736.87773,116133.27216807,97457.29583193,102970.21285714,107486.766,0.0,15.0,16378.760042219696,3945.3936832817126,10505.042881245306,0,0
2025-11-14,94594.0,-0.052492,1,30.17,-3280.551152,116455.72884462,95429.61215538,101720.91571429,106947.79,0.0,16.0,15541.188025217363,3739.8917135621687,9967.839214297377,1,1
2025-11-15,95596.24,0.010539,0,32.53,-3589.170145,115654.93023452,94334.09476548,100761.38714286,106527.85533333,0.0,10.0,15705.849634689357,3736.1518218486067,9957.87137508308,0,0
2025-11-16,94261.44,-0.014061,0,31.03,-3896.5432,114784.91108672,93219.49291328,99266.88428571,106122.18066667,0.0,10.0,15486.550548319607,3680.3003521402834,9809.011859200331,1,1
2025-11-17,92215.14,-0.021948,1,28.83,-4256.195101,114119.33105707,91816.74194293,97296.02857143,105623.185,0.0,14.0,15150.35657136544,3676.620051788143,9596.070268582984,0,0
2025-11-18,92960.83,0.008054,0,30.76,-4429.984767,113599.66541962,90630.36158038,95853.43428571,105100.45333333,0.0,11.0,15272.868659854399,3676.620051788143,9586.474198314401,0,0
2025-11-19,91554.96,-0.015239,0,29.15,-4627.809778,113289.16188652,89264.07311348,94410.66142857,104467.88233333,0.0,15.0,15041.893227913553,3676.620051788143,9586.474198314401,0,0
2025-11-20,86637.23,-0.05521,0,24.37,-5122.35986,113137.77153595,87118.38546405,92545.69142857,103745.86766667,0.0,11.0,14233.941702581584,3475.657079336082,9586.474198314401,1,1
2025-11-21,85129.43,-0.017557,0,23.12,-5571.733744,112631.84245322,85127.44754678,91193.61,102997.934,0.0,14.0,13986.219824825883,3415.1681215955937,9586.474198314401,1,1
2025-11-22,84739.74,-0.004588,1,22.8,-5891.39814,111574.60268477,83604.59331523,89642.68142857,102153.31933333,0.0,11.0,13922.196255027093,3399.534786974364,9533.048391734668,1,1
2025-11-23,86830.0,0.024368,1,28.61,-5907.964626,110702.22230793,82501.66969207,88581.04714286,101347.48966667,0.0,13.0,14265.612578277942,3396.1352521873896,9768.198390204185,0,0
2025-11-24,88300.01,0.016788,0,32.46,-5736.351079,110310.43249523,81573.73850477,88021.74285714,100569.281,0.0,19.0,14507.125801198525,3396.1352521873896,9933.571525244884,0,0
2025-11-25,87369.96,-0.010589,1,31.31,-5610.716521,109460.85271282,80771.79828718,87223.04714286,99662.96633333,0.0,20.0,14354.324546120473,3396.1352521873896,9828.94279194062,0,0
2025-11-26,90484.02,0.035022,1,39.1,-5199.930055,108746.10948749,80400.33951251,87070.05571429,98875.512,0.0,15.0,14865.944648683091,3396.1352521873896,10179.268208029522,0,0
2025-11-27,91333.95,0.009349,0,41.06,-4751.029661,107588.61067923,80357.32532077,87741.01571429,98156.69533333,0.0,22.0,15005.58270118402,3396.1352521873896,10274.88360429563,0,0
2025-11-28,90890.7,-0.004865,0,40.33,-4380.54326,106492.6648382,80311.0471618,88564.05428571,97519.009,0.0,25.0,14932.75956660701,3396.1352521873896,10264.608720691334,0,0
2025-11-29,90802.44,-0.000972,0,40.18,-4047.396099,104696.21724708,80715.44275292,89430.15428571,96934.99433333,0.0,28.0,14918.259014192421,3396.1352521873896,10244.386565034349,0,0
2025-11-30,90360.0,-0.004884,0,39.37,-3775.553553,102174.11276604,81672.43423396,89934.44,96293.394,0.0,28.0,14845.568957424792,3396.1352521873896,10234.142178469314,0,0
2025-12-01,86286.01,-0.046134,1,32.83,-3844.535905,100178.71184198,81990.53715802,89646.72571429,95499.65766667,0.0,24.0,14176.238507260348,3239.7733662158257,10234.142178469314,1,1
2025-12-02,91277.88,0.056241,1,44.91,-3456.557681,98185.31465908,82946.28534092,90205.0,94857.56433333,0.0,23.0,14996.37075949032,3236.5335928496097,10815.387695729487,0,0
2025-12-03,93429.95,0.023303,0,49.15,-2941.520067,96720.84607659,83784.54692341,90625.84714286,94419.128,0.0,28.0,15349.942069651952,3236.5335928496097,10804.572308033758,0,0
2025-12-04,92078.06,-0.014575,0,46.72,-2612.32205,96332.06022337,83921.73877663,90732.14857143,94105.156,0.0,26.0,15127.83520579789,3236.5335928496097,10637.58669673073,0,0
2025-12-05,89330.04,-0.030299,0,42.15,-2543.848594,95463.96684276,84163.21215724,90509.19714286,93619.98533333,0.0,28.0,14676.35312958737,3136.8010537503583,10626.949110034,1,1
2025-12-06,89236.79,-0.001044,1,42.0,-2468.650319,94812.70230716,84312.01169284,90285.53285714,93216.34366667,0.0,23.0,14661.032752149567,3133.664252696608,10605.239975787743,0,0
2025-12-07,90395.31,0.012899,1,44.64,-2289.183974,94589.54901319,84353.18198681,90290.57714286,92784.88466667,0.0,20.0,14851.370164152177,3133.664252696608,10594.634735811955,0,0
2025-12-08,90634.34,0.002641,1,45.19,-2103.420952,94239.72342052,84470.35857948,90911.76714286,92395.598,0.0,20.0,14890.64126140642,3133.664252696608,10612.02720688241,0,0
2025-12-09,92678.8,0.022307,0,49.82,-1770.818687,94426.58124578,84395.88475422,91111.89857143,91994.126,0.0,22.0,15226.532938151626,3133.664252696608,10851.405185950642,0,0
2025-12-10,92015.37,-0.007184,1,48.39,-1542.975788,94645.71365114,84714.56634886,90909.81571429,91527.60066667,0.0,26.0,15117.5356405263,3133.664252696608,10773.726712097772,0,0
2025-12-11,92513.38,0.005398,0,49.56,-1307.155332,94676.77351888,85421.90148112,90972.00428571,91176.08033333,0.0,29.0,15199.355492191718,3133.664252696608,10832.036792684221,0,0
2025-12-12,90268.42,-0.024566,0,44.65,-1286.584486,94220.17736427,86431.36563573,91106.05857143,90796.54866667,0.0,29.0,14830.522950285338,3133.664252696608,10569.18303771273,0,0
2025-12-13,90240.01,-0.000315,0,44.59,-1258.072119,94027.96055288,86964.58344712,91249.37571429,90481.48166667,0.0,23.0,14825.855369341552,3133.664252696608,10558.613854675017,0,0
2025-12-14,88172.17,-0.023182,0,40.33,-1386.352264,94038.72652408,86941.03347592,90931.78428571,90267.42066667,0.0,21.0,14486.12250841945,3133.664252696608,10558.613854675017,0,0
2025-12-15,86432.08,-0.019932,1,37.11,-1609.868363,94184.94831756,86701.02368244,90331.46142857,89961.94866667,0.0,16.0,14200.236872218418,3133.664252696608,10558.613854675017,0,0
2025-12-16,87863.42,0.016425,0,41.26,-1652.460767,94227.37596604,86396.53603396,89643.55,89748.68133333,0.0,11.0,14435.39686194308,3133.664252696608,10722.734056699768,0,0
2025-12-17,86243.22,-0.018612,0,38.19,-1796.246146,94337.95816457,85776.88083543,88818.95714286,89549.61733333,0.0,16.0,14169.208384466103,3133.664252696608,10712.011322643068,0,0
2025-12-18,85516.41,-0.008463,1,36.87,-1946.407612,94501.87947424,85075.53052576,87819.39,89301.47,0.0,17.0,14049.798158990829,3133.664252696608,10611.114699098609,0,0
2025-12-19,88136.94,0.030183,1,44.36,-1832.829073,94398.55775263,84912.30224737,87514.89285714,89187.536,0.0,16.0,14480.334445179411,3133.664252696608,10936.277371414119,0,0
2025-12-20,88360.9,0.002538,1,44.96,-1705.090342,94320.29251271,84790.65748729,87246.44857143,89244.99166667,0.0,20.0,14517.129638004828,3133.664252696608,10925.341094042704,0,0
2025-12-21,88658.86,0.003366,0,45.8,-1561.810021,94208.76898387,85139.46601613,87315.97571429,89362.63933333,0.0,20.0,14566.082556625395,3133.664252696608,10925.341094042704,0,0
2025-12-22,88620.79,-0.000429,0,45.71,-1434.791879,94033.57204601,85048.95395399,87628.64857143,89492.00766667,0.0,25.0,14559.827899584567,3133.664252696608,10909.729116917984,0,0
2025-12-23,87486.0,-0.012888,1,42.83,-1409.449893,93429.11872907,85059.01227093,87574.73142857,89513.87433333,0.0,24.0,14373.389174515998,3133.664252696608,10898.819387801066,0,0
2025-12-24,87669.45,0.002095,0,43.45,-1358.898767,93041.24838054,85006.02161946,87778.47857143,89492.85566667,0.0,24.0,14403.528833936532,3133.664252696608,10910.751524546535,0,0
2025-12-25,87225.27,-0.005079,1,42.25,-1339.24032,93011.76756912,84825.02543088,88022.60142857,89488.03266667,0.0,23.0,14330.552906319126,3133.664252696608,10855.471861993923,0,0
2025-12-26,87369.56,0.001653,1,42.8,-1297.066091,92972.64571511,84677.42428489,87912.97571429,89384.21733333,0.0,20.0,14354.258828683742,3133.664252696608,10873.429227273125,0,0
2025-12-27,87877.01,0.005791,1,44.8,-1208.761882,92798.63475023,84599.60524977,87843.84857143,89268.986,0.0,23.0,14437.629611856,3133.664252696608,10936.583049512585,0,0
2025-12-28,87952.71,0.000861,0,45.1,-1119.763863,92572.42891238,84557.64808762,87742.97,89171.053,0.0,24.0,14450.066636757252,3133.664252696608,10946.00416359974,0,0
2025-12-29,87237.13,-0.008169,1,42.68,-1094.358533,91836.39412019,84749.51587981,87545.30428571,89052.20933333,0.3988,24.0,14332.501428318184,3133.664252696608,10935.058159436141,0,0
2025-12-30,88485.49,0.014209,0,47.93,-962.398476,91201.1773973,85031.7446027,87688.08857143,88989.72566667,0.6842,23.0,14537.598976610469,3133.664252696608,10935.058159436141,0,0
2025-12-31,87648.22,-0.009507,1,44.96,-914.834232,90162.83047125,85583.57552875,87685.05571429,89035.13266667,0.0,21.0,14400.04088098206,3133.664252696608,10820.75654310987,0,0
2026-01-01,88839.04,0.013495,1,49.73,-772.14915,89853.43376107,85750.03423893,87915.59428571,88953.838,0.0,20.0,14595.684976000659,3133.664252696608,10967.771203609149,0,0
2026-01-02,89995.13,0.012929,1,53.91,-559.335719,89781.99117456,85796.98882544,88290.67571429,88839.344,0.0,28.0,14785.623154575133,3133.664252696608,10956.803432405539,0,0
2026-01-03,90628.01,0.007008,1,56.07,-335.7412,90272.78969397,85551.77430603,88683.67571429,88791.009,0.0,29.0,14889.601282970163,3133.664252696608,10956.803432405539,0,0
2026-01-04,91529.73,0.009901,1,59.0,-84.802118,90922.5463732,85411.7826268,89194.67857143,88864.332,0.0,25.0,15037.748100591776,3133.664252696608,11054.75433667054,0,0
2026-01-05,93859.71,0.025137,0,65.44,298.636332,92210.82033939,84723.13766061,90140.76142857,89018.42933333,0.5636,26.0,15420.54888367523,3133.664252696608,11043.69958233387,0,0
2026-01-06,93747.97,-0.001191,0,64.91,586.734077,93114.6582055,84569.7747945,90892.54428571,89130.18466667,0.8814,44.0,15402.19071772456,3133.664252696608,11019.521504131159,0,0
2026-01-07,91364.16,-0.025757,0,54.79,615.603774,93246.07069288,85023.13730712,91423.39285714,89154.512,-0.6389,42.0,15010.5460105931,3050.927903478696,11008.501982627027,1,1
2026-01-08,91099.99,-0.002896,0,53.79,610.133664,93455.93344577,85109.57955423,91746.38571429,89101.885,-0.9614,28.0,14967.144572440346,3047.8769755752173,10965.69536798423,0,0
2026-01-09,90641.28,-0.005048,0,52.01,562.302624,93588.46998703,85205.08101297,91838.69285714,89056.082,0.3212,27.0,14891.781458933701,3047.8769755752173,10954.729672616246,0,0
2026-01-10,90504.7,-0.001508,1,51.47,507.524886,93693.61538463,85284.51961537,91821.07714286,88989.126,0.0,25.0,14869.342240162065,3047.8769755752173,10927.284655276606,0,0
2026-01-11,91013.65,0.005608,1,53.43,499.424094,93845.28597593,85372.13502407,91747.35142857,89013.967,0.0,29.0,14952.95946372206,3047.8769755752173,10916.35737062133,0,0
2026-01-12,91296.2,0.0031,1,54.52,509.925479,93976.13841735,85622.30258265,91381.13571429,89049.17333333,0.0952,27.0,14999.380618092584,3047.8769755752173,10916.35737062133,0,0
2026-01-13,95414.0,0.044116,1,66.8,840.827413,94929.58663075,85443.30936925,91619.14,89290.56766667,0.5395,26.0,15675.908770514938,3047.8769755752173,11397.317181200347,0,0
2026-01-14,96951.78,0.015988,0,70.05,1213.170895,96084.91134822,85260.63565178,92417.37142857,89641.22433333,0.5512,48.0,15928.55617015359,3047.8769755752173,11385.919864019148,0,0
2026-01-15,95604.8,-0.013991,0,64.13,1383.616291,96688.21997393,85480.85102607,93060.91571429,89899.27033333,0.617,61.0,15707.255987835395,3047.8769755752173,11216.504151075538,0,0
2026-01-16,95550.94,-0.000564,0,63.9,1497.0919,97196.68669634,85739.77730366,93762.29571429,90209.52766667,0.0,49.0,15698.407134979629,3047.8769755752173,11205.287646924462,0,0
2026-01-17,95147.77,-0.004228,0,62.08,1536.774706,97530.50204866,86125.46795134,94425.59142857,90530.573,0.0,50.0,15632.168887563019,3047.8769755752173,11146.849771248682,0,0
2026-01-18,93673.14,-0.01562,0,55.83,1432.717819,97475.42090831,86824.15009169,94805.51857143,90715.113,0.0,49.0,15389.896628248196,3047.8769755752173,11135.702921477434,0,0
2026-01-19,92631.0,-0.011188,0,51.86,1251.730825,97397.24912538,87316.87287462,94996.20428571,90857.44966667,0.0,44.0,15218.679704462333,3047.8769755752173,11000.803282798643,0,0
2026-01-20,88427.66,-0.046439,1,39.61,760.357985,97292.9329846,87499.1330154,93998.15571429,90849.743,-0.0355,32.0,14528.097878195158,3047.8769755752173,10989.802479515844,0,0
2026-01-21,89454.73,0.011548,1,43.14,448.645726,97236.53026871,87617.10473129,92927.14857143,90877.541,-0.6455,24.0,14696.838897552198,3047.8769755752173,11106.329441996562,0,0
2026-01-22,89559.67,0.001172,1,43.51,207.68523,97264.78891123,87545.30008877,92063.55857143,90946.66333333,0.6304,20.0,14714.07986707845,3047.8769755752173,11095.223112554566,0,0
2026-01-23,89600.26,0.000453,0,43.66,19.769682,97313.22936592,87394.08463408,91213.46142857,91011.02366667,0.4711,24.0,14720.748543970678,3047.8769755752173,11089.151408968517,0,0
2026-01-24,89225.34,-0.004193,0,42.53,-157.591043,97382.25241929,87094.62258071,90367.4,91077.69266667,0.0,25.0,14659.15159052316,3047.8769755752173,11042.75037568747,0,0
2026-01-25,86670.36,-0.029053,1,35.77,-498.569035,97525.95478452,86231.98521548,89367.00285714,91054.386,0.0,25.0,14239.384749278792,2957.6399945812086,10726.539685373777,1,1
2026-01-26,88347.08,0.019161,1,42.26,-626.279894,97394.43701951,85823.41398049,88755.01428571,91070.055,0.0,20.0,14514.859100565793,2954.6823545866273,10715.813145688402,0,0
2026-01-27,89250.0,0.010168,1,45.45,-647.173361,97384.03050441,85622.40449559,88872.49142857,91113.298,0.0,29.0,14663.203070497599,2954.6823545866273,10814.504983406776,0,0
2026-01-28,89299.99,0.00056,0,45.63,-652.179885,97374.5567449,85451.8782551,88850.38571429,91182.06,0.0,29.0,14671.416107152996,2954.6823545866273,10803.690478423368,0,0
2026-01-29,84650.16,-0.053474,0,34.33,-1019.596735,97796.74020855,84430.58279145,88149.02714286,91054.21566667,0.0,26.0,13907.478835071295,2954.6823545866273,10230.903648045489,0,0
2026-01-30,84260.49,-0.004614,0,33.58,-1326.92439,98154.17963695,83448.72236305,87386.20285714,90941.29133333,0.0,16.0,13843.45855114434,2954.6823545866273,10220.672744397443,0,0
2026-01-31,78741.09,-0.067748,0,25.18,-1992.880537,99303.1534069,81072.4925931,85888.45285714,90604.693,0.0,20.0,12936.656500418238,2758.377672557014,9541.626514570695,1,1
2026-02-01,76968.21,-0.022773,1,23.17,-2633.356487,100309.35914973,78633.48785027,84502.43142857,90170.46233333,0.0,14.0,12645.383677341222,2696.271945951974,9532.084888056124,1,1
2026-02-02,78738.61,0.022741,0,29.23,-2963.915632,100098.47671353,77176.83128647,83129.79285714,89774.149,0.0,14.0,12936.24905231051,2693.575674006022,9532.084888056124,0,0
2026-02-03,75770.21,-0.038428,0,25.59,-3425.919343,99700.13654766,75457.01445234,81204.10857143,89248.83166667,0.0,17.0,12448.559954333312,2589.4374014966425,9163.558076934978,1,1
2026-02-04,73165.83,-0.034977,0,22.89,-3956.603056,99563.95508288,73349.29891712,78899.22857143,88559.03566667,0.0,14.0,12020.677009652722,2500.433042399448,9154.394518858044,1,1
2026-02-05,62909.86,-0.151026,1,15.82,-5145.431457,100946.02935987,68703.11664013,75793.47142857,87531.09866667,0.0,12.0,10335.686860689906,2149.9365569518354,9154.394518858044,1,1
2026-02-06,70580.26,0.115048,0,32.59,-5406.328564,100143.96164337,67048.43335663,73839.15285714,86838.302,0.0,9.0,11595.884427434385,2147.786620394884,10260.290290556868,0,0
